FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
27069,MN,Kittson,0.703,-5.601,4298,-2.723,-2.877,0.439,-13.87,-12.26,-4.85,0.123574144,4.14,21.62,22.61,97.41,0.24,0.31,0.09,1.52,0.55,-13.77,37.50,7.69,-71.43,2.99,-45.65,4434,11,14,4,69,25,2.41243331,0.626304802,0,0.161290323,5.459863503,36.2040949,23.72440689,8.742281443,25.86935327,2.17,6.666666667,14.7311828,80.53763441,104,4311,0.487125957,730,1114,168,3077,796,1860,0.67269775,269,27,3,274,1498,124,1860,0,0,0,0,21,29,0,1098.80,1029,4552,984,6.5,-255,-645,4497,4498,4553,4455,4540,20,-131,4409,4320,4261,-124,4268,4552
27071,MN,Koochiching,-1.625,-8.156,12229,-5.182,-2.974,0.36,-7.27,-6.30,-1.97,0.850363942,4.29,20.90,19.56,94.00,0.57,0.33,2.28,1.10,1.93,-8.96,181.48,83.33,-0.33,81.48,46.02,12512,76,44,303,147,257,5.872952457,0.703156213,0.31961646,0.740339473,8.13034188,35.66239316,28.82478632,11.8482906,15.53418803,2.2,8.595160708,14.46370531,78.78295414,735,12515,0.119856173,2698,3338,761,9360,1454,5538,0.359568518,1109,88,41,801,4363,476,5538,0.391530164,49,0.031961646,4,15,45,40,3104.07,2604,13311,2782,121.5,-281,-900,13163,13088,13315,12847,13235,48,-396,12797,12610,12506,-690,12431,13314
27073,MN,Lac qui Parle,-0.615,-8.585,6623,-5.314,-3.271,0.552,-10.02,-7.61,-3.96,-0.043440487,9.49,21.13,23.78,96.98,0.23,0.40,0.14,1.49,0.84,-11.61,30.77,11.54,-33.33,414.29,96.77,7040,17,29,10,108,61,2.693853252,0.52091085,0.62509302,0.485436893,6.737731295,36.98712792,23.81335479,13.6765889,18.7851971,2.13,5.210355987,15.85760518,80.93851133,181,6719,0.372079178,1184,1839,335,4972,934,3090,0.907873195,680,35,15,490,2501,161,3090,0.773924691,52,0,0,25,61,42,765.02,1726,7259,1534,-3.5,-319,-613.5,7121,7005,7245,6902,7220,40,-237,6877,6746,6683,-385,6664,7258
27075,MN,Lake,0.292,-1.962,10641,0.912,-2.875,0.571,-1.74,-0.55,-3.63,-0.018045656,5.15,19.02,22.34,97.17,0.15,0.29,0.46,0.74,1.26,-2.27,45.45,72.22,-33.33,26.98,41.24,10558,16,31,50,80,137,1.429924242,0.359848485,0,0.192604006,5.343040474,30.92300099,21.60661402,13.31441264,28.81293189,1.98,6.779661017,14.32973806,82.03004623,151,10560,0.037878788,1751,2506,433,8104,2335,5192,0.53030303,1079,38,10,744,4259,352,5192,0.009469697,1,0.227272727,24,4,56,0,2109.29,2428,10866,2067,-2,-402,-61.5,10792,10706,10854,10602,10779,62,-312,10541,10514,10493,99,10610,10862
27077,MN,Lake of the Woods,0.08,-7.311,3740,-5.006,-2.305,0.322,-10.55,-13.83,-1.08,0.802139037,3.12,20.12,20.30,95.50,0.32,0.79,0.67,0.87,2.05,-11.66,8.33,190.91,-47.06,20.69,80.43,3863,13,32,27,35,83,0.689472289,0.132590825,0.026518165,0.204081633,7.015669516,38.6039886,28.13390313,9.57977208,16.66666667,2.53,7.68707483,17.95918367,80.88435374,26,3771,0,790,1084,197,2808,468,1470,0.079554495,269,5,3,264,1189,113,1470,0.026518165,1,0,0,0,3,1,1297.87,821,4045,814,36,-48.5,-620.5,3947,3910,4035,3889,4011,13,-93,3868,3781,3727,-202,3737,4045
27079,MN,Le Sueur,1.046,4.169,28887,0.891,3.278,0.645,8.96,5.25,5.69,0.522408578,61.73,25.46,14.35,92.74,0.32,0.57,0.26,5.21,1.12,6.61,131.58,109.21,10.77,44.83,80.70,25691,88,159,72,1444,309,2.63083351,0.09914312,1.295942214,0.841027516,6.123610034,35.82104991,21.68606155,13.36953711,22.9997414,2.55,8.419416766,10.26602066,81.58881068,743,28242,0.067275689,4193,6926,1184,19335,4447,10939,0.414276609,2585,28,92,1123,8925,921,10939,1.954535798,552,0.014163303,4,19,117,366,448.76,3976,27703,7052,133,1449.5,1337.5,27661,27705,27731,27814,27782,179,909,27755,27772,28210,247,28588,27701
27081,MN,Lincoln,-0.512,-4.18,5639,-3.042,-1.138,0,-8.29,-7.00,-4.02,0.109323754,10.98,22.32,24.49,97.51,0.14,0.24,0.14,1.22,0.76,-9.16,166.67,7.69,-55.56,30.91,200.00,5749,8,14,8,72,45,1.039281311,0.317068874,0.088074687,0.162074554,8.072198546,38.33040862,21.50915016,12.83529707,19.2529456,2.23,5.591572123,16.53160454,78.80875203,59,5677,0.352298749,858,1529,322,3989,768,2468,0.158534437,512,18,4,408,1945,138,2468,0.1409195,8,0,0,20,9,5,536.76,1444,5896,1316,7,-257.5,-448,5754,5755,5885,5765,5808,0,-67,5710,5703,5665,-179,5668,5895
27083,MN,Lyon,-0.426,-1.451,25474,-6.441,4.991,3.265,1.70,-5.49,4.52,2.976634597,36.19,24.23,13.61,87.55,2.22,2.62,0.32,5.96,1.55,-3.00,57.97,60.05,9.33,52.73,52.27,22637,575,677,82,1541,402,8.044102803,0.574578772,0.691047442,2.725094829,8.004626248,31.68371074,21.46944242,12.72218164,26.12003896,2.44,9.612697145,10.67079257,68.38690357,2072,25758,1.747030049,3527,5205,1315,16428,4291,10018,2.814659523,2090,148,273,1069,6851,963,10018,2.70983772,698,0.03882289,10,450,725,178,714.56,3519,25857,6265,758,1151.5,-1397.5,25633,25722,25849,25778,25828,844,1290,25826,25971,25929,-1665,25583,25858
27085,MN,McLeod,0.184,-1.902,35893,-3.834,1.932,0.374,5.02,-0.61,6.60,0.89803179,74.57,25.28,15.29,92.78,0.50,0.72,0.22,4.94,0.98,2.71,174.63,40.21,44.64,42.82,78.71,34005,184,265,81,1811,361,2.988948426,0.360013396,1.442844385,0.604866114,6.873130104,36.00307269,23.54249212,15.97800598,17.6032991,2.41,8.318608128,12.63422591,77.65393503,1071,35832,0.1841929,5823,8905,1700,24734,4354,14714,0.574905113,3952,129,89,1859,11426,1224,14714,1.657736102,594,0.030698817,11,66,206,517,491.47,5603,36651,9265,313,2300,-214,35933,35900,36589,35775,36343,137,707,35814,35749,35876,-1403,35827,36645
27087,MN,Mahnomen,0.546,1.599,5527,-4.485,6.085,0.055,4.30,-9.77,7.46,0.309657441,9.70,29.30,15.80,49.84,0.20,0.06,39.68,1.83,8.63,-17.04,57.14,0.00,46.62,115.22,11.19,2698,11,3,2148,99,467,0.72714052,0.290856208,0.054535539,0.770811922,13.12406577,36.65171898,23.64723468,13.33333333,13.24364723,2.8,15.51901336,14.28571429,68.03699897,40,5501,0.054535539,791,1226,439,3345,443,1946,0.254499182,446,16,15,278,1324,302,1946,0.072714052,4,0,0,3,14,3,557.88,855,5413,1586,16,385.5,-505,5505,5468,5440,5499,5473,3,331,5432,5484,5567,-244,5497,5413
27089,MN,Marshall,-0.501,-1.112,9336,-3.908,2.796,0.148,-7.05,-11.42,1.85,0.261883585,5.32,23.58,19.24,94.84,0.26,0.19,0.46,3.57,0.86,-8.18,177.78,5.88,53.57,13.09,32.79,8952,25,18,43,337,81,1.643192488,0.170721298,0.917626974,0.528834047,9.961802903,36.86783804,20.59587471,13.43009931,19.14438503,2.33,6.900025183,13.47267691,82.57365903,154,9372,0,1348,2413,652,6545,1253,3971,0.117370892,879,16,21,535,3279,274,3971,0.970977379,91,0.085360649,8,0,11,86,1775.07,1816,9439,2226,26.5,187,-1155.5,9471,9430,9441,9420,9459,14,264,9409,9369,9361,-369,9383,9439
27091,MN,Martin,-0.45,-5.393,19683,-4.46,-0.932,0.053,-4.41,-6.90,-0.29,0.314422106,29.26,22.23,20.71,94.85,0.30,0.49,0.26,3.57,0.90,-6.32,16.98,14.44,157.14,76.72,17.50,19766,62,103,54,744,188,1.627040097,0.483578481,0.322385654,0.548007763,6.816079687,37.90821772,22.71077908,12.08822483,20.47669868,2.23,7.694942345,15.86939148,73.82121247,323,19852,0.136006448,3192,5328,958,14055,2878,8759,0.428168447,1699,96,48,1390,6466,674,8759,0.382832964,76,0.136006448,27,27,85,64,712.35,4317,20840,4632,68.5,-63,-1503,20459,20422,20805,20244,20624,11,-194,20036,19904,19866,-928,19772,20843
27093,MN,Meeker,0.333,-0.459,23222,-2.375,1.916,0.664,2.90,-1.52,3.67,0.243784591,38.31,25.41,16.46,95.42,0.29,0.25,0.14,3.29,0.74,1.49,74.36,-29.76,-8.33,57.49,57.80,22233,68,59,33,767,172,1.713914737,0.151482363,0.740099546,0.83613856,7.38885013,35.33963341,23.68871694,14.12443712,19.4583624,2.47,7.080030405,13.06330763,80.38875014,396,23105,0.008656135,3735,5572,1165,15767,3068,9209,0.268340186,2227,35,77,1203,7403,652,9209,1.224843108,283,0.008656135,2,2,62,171,608.18,3835,23300,5920,55.5,836,-345.5,23037,23087,23329,23126,23192,155,447,23045,23064,23047,-554,23145,23298
27095,MN,Mille Lacs,0.678,0.763,26277,-0.429,1.193,0.265,16.87,13.51,4.10,0.107037731,45.60,25.35,16.12,90.36,0.37,0.30,5.88,1.44,1.85,13.59,62.71,75.56,48.64,76.17,105.53,23582,96,79,1534,377,483,1.337715059,0.440750048,0.046394742,0.351253781,10.16397125,38.61185984,24.29806828,12.24168913,14.6844115,2.47,10.20587374,13.24031613,75.09025271,346,25865,0.057993427,4327,6876,1810,17808,2615,10249,0.320896965,2180,114,36,1357,7696,1046,10249,0.371157935,96,0,0,15,83,12,572.31,4206,26097,6615,24,919,3029,25635,25658,26078,25562,25847,69,311,25494,25594,25861,-112,26100,26097
27097,MN,Morrison,0.688,0.427,33386,-1.044,1.471,0.183,4.69,0.03,4.00,0.13671077,29.51,24.59,16.04,96.92,0.37,0.30,0.18,1.21,1.08,3.47,87.69,29.49,-38.38,98.03,106.32,32174,122,101,61,402,359,1.430558916,0.269174934,0.659327365,0.314112632,9.310630144,38.29638984,22.91512433,12.15869007,17.31916561,2.43,8.002393239,13.43205445,77.22683419,473,33064,0,5262,8794,2138,22963,3977,13371,0.275223808,2792,89,42,1796,10326,1070,13371,0.768207114,254,0,0,0,91,218,1125.06,5325,33198,8165,43.5,1273.5,8,33103,32865,33244,32816,33259,61,489,32775,32918,33084,-347,33158,33198
27099,MN,Mower,-0.199,2.168,40062,-0.599,2.767,2.958,1.45,-3.90,3.75,2.322273656,55.06,25.24,17.41,84.20,2.02,1.62,0.16,10.57,1.86,-8.11,283.98,12.77,21.57,151.40,117.96,32975,791,636,62,4138,728,11.56831713,0.248699977,3.429045143,7.381946675,12.35980177,31.9745128,21.21697656,12.27037299,22.17833588,2.51,8.891744298,13.98650819,72.97783489,4605,39807,1.934333158,5694,8581,3317,26837,5952,15565,2.981887608,3293,99,1149,2177,11359,1384,15565,5.265405582,2096,0.547642375,218,770,1187,1365,711.33,6818,39163,9883,898,1449,-1507.5,39400,39330,39212,39417,39351,1160,1085,39492,39567,39773,-235,40142,39167
27101,MN,Murray,-0.727,-5.784,8194,-4.519,-1.265,0.816,-4.80,-7.51,-0.34,0.114716486,12.38,22.17,22.36,95.43,0.23,0.89,0.13,2.77,0.81,-6.76,185.71,310.53,-38.89,79.26,16.39,8326,20,78,11,242,71,3.351012536,0.216972035,0.144648023,1.975308642,9.762223711,36.30274615,22.35432016,10.83389149,20.74681849,2.24,4.773662551,16.89986283,81.15226337,278,8296,0,1335,2168,583,5972,1239,3645,1.253616201,647,18,72,616,2958,174,3645,1.699614272,141,0.144648023,12,0,104,12,704.70,1951,8725,1934,10.5,-31.5,-687.5,8574,8507,8697,8437,8632,71,-110,8394,8305,8332,-393,8254,8725
27103,MN,Nicollet,0.219,4.628,34274,0.372,4.255,1.01,9.93,2.51,6.63,1.399478331,72.97,22.56,11.97,91.50,2.01,1.31,0.23,3.75,1.42,5.42,183.62,28.06,25.42,129.16,108.97,29944,658,429,74,1226,466,4.488425517,0.503622548,0.91005478,2.165308498,5.987996932,25.19741889,21.05500654,13.96146383,33.7981138,2.4,8.25766395,11.64144354,73.8766007,1524,33954,0.842316075,4666,5584,1327,22161,7490,12885,1.354774106,3094,171,279,1500,9519,1064,12885,1.457854745,495,0.076574189,26,286,460,309,448.49,3917,32727,7383,418.5,1983.5,751.5,33020,32981,32758,33370,32966,331,1394,33526,33720,34052,122,34199,32729
27105,MN,Nobles,-0.529,0.952,21629,-6.842,7.795,6.217,2.62,-7.06,7.24,3.826174787,29.89,25.65,16.00,67.20,3.40,5.35,0.31,22.55,1.84,-16.64,242.92,40.20,59.52,107.31,32.66,14365,727,1144,67,4820,394,19.77086592,0.082819545,4.43084568,11.004606,23.74517375,31.30988131,19.22636923,10.41041041,15.30816531,2.65,9.336486991,11.31582223,70.6709822,4297,21734,2.024477777,2689,4379,3321,13986,2141,8033,4.633293457,1456,18,884,909,5677,750,8033,12.9796632,2821,0.041409773,9,440,1007,963,715.11,3420,21378,5483,795.5,1505.5,-1467,21736,21797,21425,21698,21621,1332,1670,21748,21878,21671,-1466,21744,21378
27107,MN,Norman,-1.605,-6.703,6375,-3.761,-2.942,1.054,-7.93,-9.39,-3.80,0.020185709,7.85,24.31,21.38,91.84,0.16,0.36,1.46,4.03,2.31,-9.54,57.14,8.70,-17.36,21.59,49.06,6293,11,25,100,276,158,1.963190184,0.015337423,0.214723926,1.383831027,8.094921269,36.85961411,22.28875582,13.70592149,19.05078731,2.32,6.700655499,13.72906045,81.93736344,128,6520,0.107361963,1005,1662,365,4509,859,2746,1.518404908,618,1,38,377,2250,184,2746,0.32208589,21,0,0,7,99,14,872.79,1465,6852,1666,1.5,-282.5,-697.5,6599,6596,6833,6581,6806,72,-201,6621,6534,6589,-257,6479,6845
27109,MN,Olmsted,1.238,9.52,158293,2.517,7.003,3.38,16.07,6.87,10.51,4.497318498,220.78,25.26,12.57,83.43,4.68,5.39,0.21,4.22,2.21,8.82,105.01,47.46,3.85,105.51,69.11,120348,6751,7771,297,6081,3181,11.11821664,1.374597084,1.20018862,2.845044117,5.398641743,19.89626814,17.85028607,11.9587747,44.89602934,2.45,8.812069299,9.993881626,72.74103175,17212,154809,2.934583907,18688,20830,5652,104693,47003,62108,4.567563901,12520,2128,1767,6207,45178,5473,62108,1.780258254,2756,0.138234857,214,4543,7071,1858,653.35,18133,144248,36440,5618.5,13128,8583.5,146907,148851,144534,150043,145829,4885,10121,151397,153272,154727,3638,156358,144268
27111,MN,Otter Tail,0.13,2.545,58746,2.973,-0.428,0.733,0.25,0.02,-0.58,0.974190948,29.06,21.74,21.00,94.66,0.74,0.46,0.46,2.60,1.22,-1.62,163.75,5.60,-2.97,55.69,57.79,54244,422,264,261,1490,699,2.608471518,0.481140992,0.919322966,0.903309434,7.906091065,29.5321426,22.58056741,15.05049775,24.93070118,2.31,6.979381861,14.46510309,78.27601572,1518,58195,0.534410173,9368,12252,3280,41487,10343,24687,0.348827219,6244,280,223,3571,19324,1723,24687,1.043044935,607,0.012028525,7,311,203,535,1972.07,12032,57303,12457,556,-332,11,57216,57492,57288,57482,57274,420,-245,57520,57820,58219,1703,58670,57301
27113,MN,Pennington,-0.381,1.081,14119,-1.632,2.713,0.888,2.55,0.01,3.27,0.605389443,22.59,23.77,15.88,92.37,1.30,0.62,1.39,2.73,1.79,-1.74,570.37,7.50,78.70,124.85,126.36,12867,181,86,193,380,249,2.263272932,0.211520835,0.521751393,0.383653044,6.842429216,33.10422651,22.51743947,18.21912187,19.31678293,2.32,10.24186822,14.57881568,72.82735613,321,14183,0.014101389,2195,3227,667,9748,1883,5995,0.803779172,1776,30,23,874,4366,614,5995,0.810829867,115,0,0,2,114,74,616.57,2212,13930,3311,82,442.5,2,14119,14139,13968,14111,14070,124,379,14237,14206,14178,-228,14173,13930
27115,MN,Pine,0.377,-0.464,29579,-0.538,0.074,0.084,12.14,3.76,2.87,0.13530274,21.08,22.18,16.32,90.50,1.94,0.43,2.99,2.43,1.88,9.00,71.94,61.25,27.32,55.48,120.55,26924,576,129,890,723,558,1.170311056,0.479074701,0.112924751,0.278810409,9.57247328,40.69941871,24.61091318,10.25220326,14.86499156,2.56,8.559479554,14.41449814,80.92007435,342,29223,0.020531773,5250,8682,2042,21332,3171,10760,0.393525648,2187,140,30,1551,8707,921,10760,0.1266126,37,0.092392978,27,6,115,33,1411.29,4856,29750,6599,36,763.5,999.5,29198,29076,29717,29081,29621,25,22,29045,28866,29159,-160,29468,29747
27117,MN,Pipestone,-0.011,-4.997,9126,-5.767,0.77,1.738,-3.02,-4.80,0.01,0.086224386,20.63,24.92,19.81,92.54,0.54,0.72,1.00,3.70,1.88,-6.90,205.88,53.33,-30.43,414.49,95.65,8880,52,69,96,355,180,5.527146121,0.348166685,1.338265695,4.052353385,10.35593493,35.46464809,21.27556772,11.57996457,21.32388468,2.27,6.367983891,15.7563554,74.90561289,508,9191,0.032640627,1321,2202,643,6209,1324,3973,2.46980742,719,32,161,626,2976,253,3973,2.535088674,233,0,0,3,227,123,465.05,1901,9596,2391,8.5,1,-473,9397,9302,9606,9320,9529,167,74,9295,9248,9157,-554,9127,9597
27119,MN,Polk,-0.15,-0.869,31364,-2.905,2.035,1.22,0.74,-1.66,0.56,0.543270456,16.03,23.80,16.52,90.18,0.78,0.66,1.31,5.44,2.10,-1.71,188.37,130.77,8.40,14.51,62.99,28497,248,210,413,1720,665,4.022715015,0.320421306,0.352146188,1.478067387,8.124557679,30.63458363,22.34489266,13.5928285,25.30313753,2.4,7.676414495,14.17673236,72.9418309,1268,31521,0.656705054,4736,6493,1722,21195,5363,12584,1.538656769,2881,101,186,1784,9179,966,12584,1.135750769,358,0,0,207,485,111,1971.13,5220,31600,7521,170.5,176,-522,31511,31639,31639,31496,31540,386,644,31497,31698,31637,-919,31411,31600
27121,MN,Pope,1.388,2.506,11249,2.579,-0.073,0.255,-2.14,-1.24,-1.97,0.124654973,16.42,21.26,21.26,97.50,0.32,0.35,0.20,0.86,0.88,-3.23,52.17,333.33,10.00,66.67,73.21,10720,35,39,22,95,97,1.167632151,0.226285301,0.162925416,0.642441277,5.950310559,30.44720497,22.85714286,17.82608696,22.91925466,2.18,5.500903433,14.9166834,77.5346316,129,11048,0,1840,2451,479,8050,1845,4981,0.570238957,1435,25,32,743,3862,274,4981,0.325850833,36,0,0,0,63,18,669.71,2338,10995,2337,14,-221,-139.5,10890,10879,10974,10925,10911,28,-8,10936,10970,10988,283,11095,10993
27123,MN,Ramsey,0.264,8.036,550321,1.67,6.366,4.945,-0.47,-6.48,6.82,3.995151705,3341.65,23.30,12.03,66.88,10.78,11.61,0.62,7.17,3.45,-11.56,44.39,32.26,-14.52,35.23,18.52,340194,54835,59033,3143,36483,17556,15.96258187,0.872636571,1.427516613,5.451031606,9.719170123,20.86231681,18.67306644,8.488233124,42.25721351,2.53,11.61052989,12.03197428,59.43944547,86907,544442,3.726384078,67809,75759,35294,363138,153452,209043,8.5077933,30824,4751,11395,25152,124254,24271,209043,2.546460413,13864,0.103408628,563,20288,46320,7772,152.21,61181,508640,118493,20436,34890,-33123.5,521009,527131,509387,532796,515826,25188,32427,536631,541502,544886,8507,548872,508639
27125,MN,Red Lake,1.578,-0.588,4055,-3.506,2.917,0.294,-4.88,-1.89,1.08,0.175274597,9.46,24.63,17.14,94.79,0.17,0.10,1.27,2.47,1.47,-7.29,-12.50,33.33,-34.18,676.92,300.00,3876,7,4,52,101,60,1.095890411,0.273972603,0.373599004,0.419412822,7.351891506,37.4732334,23.34047109,15.63169165,16.20271235,2.39,8.148591971,12.64230078,83.58298382,44,4015,0,654,1050,206,2802,454,1669,0.049813201,438,11,7,211,1395,136,1669,0.498132005,20,0.0249066,1,0,2,15,432.41,701,4089,1007,7.5,46,-81,4060,4031,4079,3996,4084,12,119,4031,3987,4009,-143,3992,4089
27127,MN,Redwood,-0.538,-5.653,15170,-5.778,0.124,0.274,-4.50,-7.67,0.04,0.041748673,18.28,25.01,19.70,87.92,0.44,3.14,4.63,2.09,1.96,-11.08,222.73,850.94,41.44,74.48,120.28,14119,71,504,744,335,315,2.378612149,0.150710963,0.170368914,0.6069318,9.146692234,37.37296261,23.92138063,10.49856184,19.06040268,2.38,7.123462706,14.03929085,78.48586488,363,15261,0.150710963,2495,3898,954,10430,1988,6261,1.631609986,1095,23,38,879,4914,446,6261,0.255553371,39,0,0,23,249,26,878.57,3164,16059,4017,7,6.5,-1285.5,15820,15685,16079,15529,16025,44,20,15425,15216,15244,-929,15252,16058
27129,MN,Renville,-0.418,-7.243,14548,-6.899,-0.344,0.644,-8.30,-8.34,-0.47,0.35620438,16.00,23.24,19.36,91.23,0.25,0.34,0.48,6.65,1.05,-10.78,300.00,80.00,1.33,19.41,32.00,14351,40,54,76,1046,165,3.050778051,0.505050505,1.890526891,0.410846344,9.460913805,36.56198024,25.50631054,13.22766853,15.2431269,2.35,7.148726376,13.93590797,77.96220214,447,14652,0,2607,3737,967,10221,1558,6085,0.443625444,1352,74,25,848,4744,435,6085,2.081627082,305,0,0,0,65,277,982.91,3045,15730,3656,61,-80.5,-1428.5,15283,15069,15684,14933,15427,101,-54,14798,14613,14693,-1082,14609,15728
27131,MN,Rice,0.61,4.248,66972,0.736,3.512,2.484,13.20,5.72,5.97,2.524159054,129.40,23.64,12.29,85.07,3.15,2.01,0.39,7.99,1.81,6.46,183.45,56.62,35.71,64.32,57.59,54566,2021,1289,247,5122,1163,7.761577397,0.395860089,2.319256629,3.329710932,8.928870093,31.38843094,19.52309273,11.87011684,28.2894894,2.51,8.263420995,12.51032384,73.97522278,5137,66185,2.949308756,8171,13137,3737,41853,11840,23005,1.530558284,4968,262,766,2878,17018,1901,23005,2.820880864,1867,0,0,1952,1013,1535,495.68,7881,64142,15163,1434,3390.5,3248,64438,64639,64243,64997,64466,1596,2256,65323,65868,66196,473,66566,64143
27133,MN,Rock,-0.915,-3.551,9315,-2.992,-0.559,-0.373,-0.35,-2.10,0.27,0.417396681,20.08,25.84,18.94,95.38,0.60,0.55,0.32,2.03,1.23,-1.67,11.54,-8.62,-24.39,58.87,108.77,9239,58,53,31,197,119,1.563497128,0.4573495,0.223356733,0.408788963,6.730618022,33.00833464,22.17329769,14.32615191,23.76159774,2.34,7.179356157,12.08482371,75.47266224,147,9402,0,1410,2099,428,6359,1511,3914,0.521165709,911,43,16,473,2954,281,3914,0.414805361,39,0,0,0,49,21,482.45,1835,9687,2503,40.5,26,-203.5,9481,9428,9658,9379,9599,-36,-54,9442,9392,9459,-289,9401,9686
27135,MN,Roseau,0.046,-2.526,15165,-5.47,2.944,0.572,-4.34,-6.90,4.68,0.389355571,9.35,26.26,14.40,94.03,0.24,2.46,1.27,0.74,1.34,-5.95,85.00,37.99,-11.16,63.38,82.61,14696,37,385,199,116,210,3.873445739,0.488249463,0.169259814,0.668896321,7.055539513,35.11406295,26.53768409,11.01164693,20.28106651,2.53,5.635451505,10.60200669,81.55518395,595,15361,0.039059957,2757,3648,733,10389,2107,5980,1.966017837,1144,75,40,634,4877,337,5980,0.240869735,37,0.286439685,44,6,302,26,1671.60,2250,15629,4104,63.5,763,-1125.5,15512,15497,15558,15680,15517,89,458,15621,15557,15305,-851,15158,15629
27137,MN,St. Louis,-0.308,-0.534,199070,-0.167,-0.366,0.607,-0.15,-0.45,-0.02,0.430402839,32.05,19.76,15.89,92.28,1.34,0.88,2.14,1.20,2.25,-2.40,60.38,32.63,7.35,50.85,67.16,184769,2688,1760,4277,2409,4515,2.510525183,0.599222063,0.154686397,0.424207815,5.512007516,27.18792202,24.88330104,13.09817392,29.3185955,2.22,8.213782092,14.10607526,71.29604811,5015,199759,0.457050746,33903,37043,7510,136248,39946,85807,0.822991705,17846,1197,364,12104,61177,7048,85807,0.29785892,595,0.025030161,50,913,1644,309,6247.40,31816,200226,39559,863.5,-46,-904,200361,200452,200138,200651,200412,1215,-733,200296,199967,199778,-335,199685,200229
27139,MN,Scott,1.238,14.181,149013,5.664,8.517,1.429,45.17,30.12,17.67,1.516516352,364.48,30.19,7.71,84.52,2.54,5.62,0.75,4.44,2.26,32.74,311.22,278.79,45.93,142.38,171.79,109816,3298,7303,969,5771,2938,9.496472208,1.316124591,1.131646877,2.443460862,5.33999765,22.21866222,19.57322739,13.01143828,39.85667446,2.9,8.987651327,7.069665919,82.8492896,13796,145275,1.674066426,18327,20804,5000,93633,37319,49479,3.752194115,12183,1912,1209,3498,40993,4447,49479,2.257786956,3280,0.295302013,429,2432,5451,1644,356.48,10016,129928,39228,1380.5,16081,27419.5,135114,137244,130506,139161,132565,1865,11115,141329,143309,145535,7392,147191,129908
27141,MN,Sherburne,1.335,9.505,97238,2.587,6.918,0.464,37.38,20.79,13.61,0.404675571,204.42,29.13,8.26,92.64,1.86,1.27,0.44,2.19,1.69,32.37,203.32,205.98,46.24,173.77,145.90,81983,1644,1126,389,1941,1500,3.404507585,0.684924256,0.391687751,0.586847171,5.390057113,28.5241433,24.87344237,14.63200935,26.58034787,2.87,8.659877042,7.240886791,83.64279948,3216,94463,0.844775203,15330,17580,3322,61632,16382,32206,0.837364894,9018,647,189,2332,26938,2789,32206,0.775965193,733,0.084689243,80,798,791,370,432.92,7307,88499,25777,264.5,8898.5,13587.5,89461,90069,88798,90889,89268,412,6143,91415,93228,94476,2297,95957,88492
