"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"0500000US06031","Kings County, California","150691","*****","102062","2050","9642","611","2431","390","5817","426","277","107","24319","2024","6143","849","1090","364","5053","747"
"0500000US06033","Lake County, California","64195","*****","49389","777","1447","210","2310","297","723","193","42","40","7909","933","2375","561","340","187","2035","529"
"0500000US06035","Lassen County, California","30818","*****","25324","184","2686","119","864","88","428","71","247","50","510","152","759","141","118","81","641","137"
"0500000US06037","Los Angeles County, California","10081570","*****","5168443","20648","820478","3536","73393","3354","1473221","3598","27720","1001","2115548","22501","402767","8116","115953","3985","286814","6080"
"0500000US06039","Madera County, California","155433","*****","108100","2472","4949","330","2489","533","3229","251","176","94","31429","2411","5061","648","1632","437","3429","554"
"0500000US06041","Marin County, California","259943","*****","202313","1832","5767","550","911","379","15367","467","571","432","22258","1848","12756","952","1817","486","10939","862"
"0500000US06043","Mariposa County, California","17420","*****","15402","146","253","51","332","127","210","91","53","56","415","135","755","179","45","59","710","173"
"0500000US06045","Mendocino County, California","87224","*****","72935","1034","628","108","3818","551","1805","111","165","45","3583","822","4290","508","296","153","3994","497"
"0500000US06047","Merced County, California","271382","*****","149434","3089","8645","565","2501","531","20349","612","654","189","78735","3117","11064","1261","4123","757","6941","914"
"0500000US06049","Modoc County, California","8907","*****","7976","111","136","26","372","123","99","119","9","8","111","80","204","116","43","47","161","90"
"0500000US06051","Mono County, California","14310","*****","11921","577","111","94","497","175","367","257","0","19","882","478","532","291","89","137","443","249"
"0500000US06053","Monterey County, California","433410","*****","230992","3922","11367","424","2993","651","24326","720","2135","161","143041","4079","18556","1177","3615","610","14941","903"
"0500000US06055","Napa County, California","139623","*****","102467","1578","2883","167","1196","517","11352","350","301","91","16044","1629","5380","690","1016","270","4364","601"
"0500000US06057","Nevada County, California","99244","*****","91726","546","570","186","723","358","1073","238","124","44","1254","482","3774","417","156","106","3618","415"
"0500000US06059","Orange County, California","3168044","*****","1931263","7923","55591","1288","14424","1383","649042","2412","10152","631","377563","8481","130009","3978","25699","1923","104310","3358"
"0500000US06061","Placer County, California","385512","*****","316716","1398","6626","449","2052","359","28909","682","858","352","11358","1197","18993","1191","2357","464","16636","1070"
"0500000US06063","Plumas County, California","18660","*****","16855","184","166","145","282","143","222","75","86","83","295","190","754","238","18","24","736","236"
"0500000US06065","Riverside County, California","2411439","*****","1444654","10282","156836","1951","19765","1372","157261","1654","7485","646","519122","11292","106316","3981","30129","2125","76187","3243"
"0500000US06067","Sacramento County, California","1524553","*****","873905","4004","149891","2012","10111","841","239447","2027","17400","524","119922","3615","113877","3496","17484","1461","96393","2830"
"0500000US06069","San Benito County, California","60376","*****","49245","1126","491","95","443","178","1804","186","57","40","5138","965","3198","569","885","309","2313","542"
"0500000US06071","San Bernardino County, California","2149031","*****","1315238","7770","179292","2393","17782","1646","154332","1720","6838","652","368600","6775","106949","4069","31661","2344","75288","3278"
"0500000US06073","San Diego County, California","3316073","*****","2345667","7308","166750","2332","22524","1612","394742","2464","13867","752","198729","5554","173794","4636","29427","1892","144367","4077"
"0500000US06075","San Francisco County, California","874961","*****","406056","2361","45556","927","3223","688","301018","1687","3188","402","67207","2532","48713","2319","8219","932","40494","2015"
"0500000US06077","San Joaquin County, California","742603","*****","419288","4025","51931","1180","4706","695","115531","1389","4565","407","65384","3939","81198","3458","8892","1064","72306","3289"
"0500000US06079","San Luis Obispo County, California","282165","*****","241123","1472","5319","473","2458","521","10296","422","265","109","12267","1439","10437","931","1582","331","8855","839"
"0500000US06081","San Mateo County, California","767423","*****","388318","3874","17784","612","3002","549","220151","1485","10366","450","84310","3755","43492","2115","8226","1101","35266","1737"
"0500000US06083","Santa Barbara County, California","444829","*****","344778","3109","8984","461","4644","854","24849","620","581","205","42441","2917","18552","1392","3718","770","14834","1166"
"0500000US06085","Santa Clara County, California","1927470","*****","857092","5090","47992","1082","9697","926","702881","2108","7271","602","202394","5364","100143","2931","19125","1530","81018","2527"
"0500000US06087","Santa Cruz County, California","273962","*****","204866","2836","2904","364","1505","370","13134","547","337","147","38130","2843","13086","824","2174","473","10912","713"
"0500000US06089","Shasta County, California","179212","*****","155124","764","2088","231","4832","579","5798","354","254","119","3607","683","7509","714","874","291","6635","634"
"0500000US06091","Sierra County, California","3040","161","2963","146","2","5","51","44","0","12","0","12","0","12","24","21","0","12","24","21"
"0500000US06093","Siskiyou County, California","43468","*****","36847","248","695","100","1618","200","708","104","157","65","636","167","2807","278","291","152","2516","251"
"0500000US06095","Solano County, California","441829","*****","232437","2555","61526","1141","2215","446","68200","964","4101","283","40346","2575","33004","1696","4576","638","28428","1563"
"0500000US06097","Sonoma County, California","499772","*****","373667","2993","8269","596","4395","640","20443","729","1606","270","64631","3134","26761","1388","5814","864","20947","1215"
"0500000US06099","Stanislaus County, California","543194","*****","415911","3309","16547","645","4418","632","30007","884","3961","347","49786","2992","22564","1531","6241","895","16323","1288"
"0500000US06101","Sutter County, California","96109","*****","66293","929","1827","235","878","178","15048","547","548","221","4730","705","6785","852","746","219","6039","794"
"0500000US06103","Tehama County, California","63912","*****","54795","931","530","95","1255","351","967","130","28","31","3470","844","2867","382","538","296","2329","338"
"0500000US06105","Trinity County, California","12700","*****","10924","198","127","102","716","168","226","40","28","36","428","209","251","114","20","26","231","109"
"0500000US06107","Tulare County, California","461898","*****","340462","4114","7201","770","6118","763","16690","1517","766","136","74949","3680","15712","1488","5550","927","10162","1010"
"0500000US06109","Tuolumne County, California","54045","*****","47447","423","984","107","965","230","754","107","123","33","1406","351","2366","401","452","194","1914","347"
"0500000US06111","Ventura County, California","847263","*****","678658","3751","15594","590","6760","1085","62190","1060","1698","280","44227","2776","38136","2155","7216","964","30920","1799"
"0500000US06113","Yolo County, California","217352","*****","150617","1611","5847","629","1306","355","30462","812","955","197","14506","1574","13659","1267","1678","371","11981","1164"
"0500000US06115","Yuba County, California","76360","*****","58016","898","2621","329","936","252","5201","333","351","86","3581","787","5654","659","415","200","5239","605"
"0500000US08001","Adams County, Colorado","504108","*****","411153","2747","17014","585","5526","955","19930","699","584","146","28040","2041","21861","1793","3825","601","18036","1791"
"0500000US08003","Alamosa County, Colorado","16107","*****","13918","364","144","104","534","180","213","87","74","72","783","310","441","162","118","78","323","138"
"0500000US08005","Arapahoe County, Colorado","644560","*****","461113","2755","69853","1267","4482","623","38957","947","1464","175","39870","2523","28821","1756","5058","733","23763","1648"
"0500000US08007","Archuleta County, Colorado","13253","*****","11136","290","230","123","184","86","126","37","15","24","1368","317","194","102","33","23","161","100"
"0500000US08009","Baca County, Colorado","3561","*****","3357","39","34","34","57","36","0","12","3","7","29","27","81","39","7","10","74","36"
"0500000US08011","Bent County, Colorado","5787","*****","5287","109","238","85","60","38","12","12","0","17","108","68","82","46","46","35","36","26"
"0500000US08013","Boulder County, Colorado","322510","*****","286950","1169","2944","333","1416","359","15281","453","203","71","5934","935","9782","892","1277","342","8505","741"
"0500000US08014","Broomfield County, Colorado","67886","*****","58579","602","875","160","298","98","4420","219","0","28","1271","484","2443","326","345","140","2098","320"
"0500000US08015","Chaffee County, Colorado","19557","*****","18324","181","330","143","97","55","290","165","0","19","150","144","366","166","19","23","347","168"
"0500000US08017","Cheyenne County, Colorado","2026","186","1894","192","2","4","2","6","44","43","4","9","0","12","80","63","30","29","50","58"
"0500000US08019","Clear Creek County, Colorado","9495","*****","8947","81","114","71","28","37","91","32","14","25","1","2","300","97","0","17","300","97"
"0500000US08021","Conejos County, Colorado","8128","*****","7216","143","40","13","207","81","15","19","27","31","414","119","209","79","69","42","140","67"
"0500000US08023","Costilla County, Colorado","3745","*****","3311","90","14","23","79","52","48","12","0","12","145","79","148","49","8","11","140","50"
"0500000US08025","Crowley County, Colorado","5754","*****","5098","148","203","75","80","37","34","23","0","17","65","50","274","107","99","71","175","90"
"0500000US08027","Custer County, Colorado","4776","*****","4441","104","138","43","44","58","0","12","0","12","38","43","115","58","6","9","109","59"
"0500000US08029","Delta County, Colorado","30565","*****","28866","262","367","188","269","123","323","99","0","25","273","182","467","175","35","37","432","169"
